event_date,custom_session_id,revenue
2020-11-06,55320022.9694600525_8312951620,69.0
2020-11-06,69662510.3193519179_6872602433,12.0
2020-11-06,3174709.0579247943_546844186,16.0
2020-11-06,3174709.0579247943_546844186,16.0
2020-11-06,3232207.0128565897_3871569416,44.0
2020-11-06,3232207.0128565897_3871569416,24.0
2020-11-06,3232207.0128565897_3871569416,48.0
2020-11-06,3232207.0128565897_3871569416,18.0
2020-11-06,5417909.9483509940_7937941539,16.0
2020-11-06,5417909.9483509940_7937941539,20.0
2020-11-06,5472986.9783376507_412250297,14.0
2020-11-06,5472986.9783376507_412250297,1.0
2020-11-06,7200456.5207277827_659545772,55.0
2020-11-06,7200456.5207277827_659545772,55.0
2020-11-06,11422508.1200893075_964457200,2.0
2020-11-06,11422508.1200893075_964457200,10.0
2020-11-06,18938448.3710776022_5850303360,16.0
2020-11-06,18938448.3710776022_5850303360,17.0
2020-11-06,21649681.6658615467_8916466030,18.0
2020-11-06,21649681.6658615467_8916466030,13.0
2020-11-06,30029755.0497081277_3063124985,13.0
2020-11-06,30029755.0497081277_3063124985,8.0
2020-11-06,55674966.6766215495_8981640925,18.0
2020-11-06,55674966.6766215495_8981640925,14.0
2020-11-06,57179457.0983496273_9349683470,18.0
2020-11-06,57179457.0983496273_9349683470,14.0
2020-11-06,89267756.6432543280_9860632161,20.0
2020-11-06,89267756.6432543280_9860632161,7.0
2020-11-06,89373027.0828185288_7488184287,17.0
2020-11-06,89373027.0828185288_7488184287,24.0
2020-11-06,3809244.0879396963_534209545,14.0
2020-11-06,3809244.0879396963_534209545,16.0
2020-11-06,3809244.0879396963_534209545,14.0
2020-11-06,6925264.7236399265_5882907775,12.0
2020-11-06,6925264.7236399265_5882907775,12.0
2020-11-06,6925264.7236399265_5882907775,60.0
2020-11-06,11963630.4081960728_5955122747,24.0
2020-11-06,11963630.4081960728_5955122747,14.0
2020-11-06,11963630.4081960728_5955122747,13.0
2020-11-06,23571881.8331615126_2702050105,30.0
2020-11-06,23571881.8331615126_2702050105,22.0
2020-11-06,23571881.8331615126_2702050105,60.0
2020-11-06,30294528.5063782336_9235143923,11.0
2020-11-06,30294528.5063782336_9235143923,2.0
2020-11-06,30294528.5063782336_9235143923,8.0
2020-11-06,37163469.3831238391_7976411005,32.0
2020-11-06,37163469.3831238391_7976411005,14.0
2020-11-06,37163469.3831238391_7976411005,13.0
2020-11-06,54692431.8021457719_1668556594,18.0
2020-11-06,54692431.8021457719_1668556594,24.0
2020-11-06,54692431.8021457719_1668556594,18.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,32.0
2020-11-06,1440737.0883647632_1961793645,2.0
2020-11-06,1440737.0883647632_1961793645,4.0
2020-11-06,1440737.0883647632_1961793645,12.0
2020-11-06,3465690.6856005887_7625185637,17.0
2020-11-06,3465690.6856005887_7625185637,1.0
2020-11-06,3465690.6856005887_7625185637,6.0
2020-11-06,3465690.6856005887_7625185637,1.0
2020-11-06,16639018.6975919705_3946589084,60.0
2020-11-06,16639018.6975919705_3946589084,30.0
2020-11-06,16639018.6975919705_3946589084,1.0
2020-11-06,16639018.6975919705_3946589084,32.0
2020-11-06,77931886.2892148487_998167044,16.0
2020-11-06,77931886.2892148487_998167044,48.0
2020-11-06,77931886.2892148487_998167044,12.0
2020-11-06,77931886.2892148487_998167044,18.0
2020-11-06,91694984.1982284598_1022957678,1.0
2020-11-06,91694984.1982284598_1022957678,42.0
2020-11-06,91694984.1982284598_1022957678,3.0
2020-11-06,91694984.1982284598_1022957678,3.0
2020-11-06,5118167.2731595773_1697680106,4.0
2020-11-06,5118167.2731595773_1697680106,17.0
2020-11-06,5118167.2731595773_1697680106,16.0
2020-11-06,5118167.2731595773_1697680106,6.0
2020-11-06,5118167.2731595773_1697680106,11.0
2020-11-06,50451938.7860703031_6626387340,14.0
2020-11-06,50451938.7860703031_6626387340,2.0
2020-11-06,50451938.7860703031_6626387340,2.0
2020-11-06,50451938.7860703031_6626387340,14.0
2020-11-06,50451938.7860703031_6626387340,10.0
2020-11-06,70532365.4711674582_295543194,55.0
2020-11-06,70532365.4711674582_295543194,63.0
2020-11-06,70532365.4711674582_295543194,35.0
2020-11-06,70532365.4711674582_295543194,30.0
2020-11-06,70532365.4711674582_295543194,16.0
2020-11-06,9073224.2742948399_1918722053,71.0
2020-11-06,9073224.2742948399_1918722053,18.0
2020-11-06,9073224.2742948399_1918722053,42.0
2020-11-06,9073224.2742948399_1918722053,48.0
2020-11-06,9073224.2742948399_1918722053,55.0
2020-11-06,9073224.2742948399_1918722053,71.0
2020-11-06,42473754.2622782636_7460561299,2.0
2020-11-06,42473754.2622782636_7460561299,32.0
2020-11-06,42473754.2622782636_7460561299,18.0
2020-11-06,42473754.2622782636_7460561299,2.0
2020-11-06,42473754.2622782636_7460561299,4.0
2020-11-06,42473754.2622782636_7460561299,18.0
2020-11-06,42473754.2622782636_7460561299,18.0
2020-11-06,6243779.7009501752_974867106,14.0
2020-11-06,6243779.7009501752_974867106,32.0
2020-11-06,6243779.7009501752_974867106,6.0
2020-11-06,6243779.7009501752_974867106,14.0
2020-11-06,6243779.7009501752_974867106,17.0
2020-11-06,6243779.7009501752_974867106,14.0
2020-11-06,6243779.7009501752_974867106,24.0
2020-11-06,6243779.7009501752_974867106,17.0
2020-11-06,21724072.4309728715_9958473063,4.0
2020-11-06,21724072.4309728715_9958473063,3.0
2020-11-06,21724072.4309728715_9958473063,2.0
2020-11-06,21724072.4309728715_9958473063,12.0
2020-11-06,21724072.4309728715_9958473063,4.0
2020-11-06,21724072.4309728715_9958473063,6.0
2020-11-06,21724072.4309728715_9958473063,17.0
2020-11-06,21724072.4309728715_9958473063,6.0
2020-11-06,84275494.2228487521_5338936174,14.0
2020-11-06,84275494.2228487521_5338936174,18.0
2020-11-06,84275494.2228487521_5338936174,13.0
2020-11-06,84275494.2228487521_5338936174,14.0
2020-11-06,84275494.2228487521_5338936174,30.0
2020-11-06,84275494.2228487521_5338936174,6.0
2020-11-06,84275494.2228487521_5338936174,14.0
2020-11-06,84275494.2228487521_5338936174,7.0
2020-11-06,84275494.2228487521_5338936174,14.0
2020-11-07,1270280.9040724429_5526092709,10.0
2020-11-07,2227109.3866686675_9789539515,20.0
2020-11-07,6147800.2522240679_2134525296,96.0
2020-11-07,6897445.1210745247_687406441,13.0
2020-11-07,6897445.1210745247_687406441,13.0
2020-11-07,55795512.5087892606_9556064659,11.0
2020-11-07,81691186.8329038327_8769560759,13.0
2020-11-07,3855098781.8871500534_4092021378,82.0
2020-11-07,1226476.1714273543_7335063173,48.0
2020-11-07,1226476.1714273543_7335063173,96.0
2020-11-07,3171793.2248385078_2836426772,3.0
2020-11-07,3171793.2248385078_2836426772,1.0
2020-11-07,4339400.4609618009_4803604052,24.0
2020-11-07,4339400.4609618009_4803604052,32.0
2020-11-07,5006017.9527228232_4697337944,20.0
2020-11-07,5006017.9527228232_4697337944,24.0
2020-11-07,6339343.8838216191_8938915133,55.0
2020-11-07,6339343.8838216191_8938915133,32.0
2020-11-07,7906945.0841694882_5538812424,12.0
2020-11-07,7906945.0841694882_5538812424,16.0
2020-11-07,21387540.3778769856_1650212826,14.0
2020-11-07,21387540.3778769856_1650212826,14.0
2020-11-07,88125518.8306270972_9570699704,23.0
2020-11-07,88125518.8306270972_9570699704,20.0
2020-11-07,3958686.6087309428_3926587737,55.0
2020-11-07,3958686.6087309428_3926587737,44.0
2020-11-07,3958686.6087309428_3926587737,13.0
2020-11-07,7337320.6099359731_8550915994,80.0
2020-11-07,7337320.6099359731_8550915994,28.0
2020-11-07,7337320.6099359731_8550915994,20.0
2020-11-07,4710634349.7097972137_8470950272,4.0
2020-11-07,4710634349.7097972137_8470950272,12.0
2020-11-07,4710634349.7097972137_8470950272,22.0
2020-11-07,7410716.2746943114_5694238418,6.0
2020-11-07,7410716.2746943114_5694238418,17.0
2020-11-07,7410716.2746943114_5694238418,16.0
2020-11-07,7410716.2746943114_5694238418,30.0
2020-11-07,12291446.3815334458_466183539,71.0
2020-11-07,12291446.3815334458_466183539,14.0
2020-11-07,12291446.3815334458_466183539,110.0
2020-11-07,12291446.3815334458_466183539,24.0
2020-11-07,12291446.3815334458_466183539,14.0
2020-11-07,12291446.3815334458_466183539,24.0
2020-11-07,12291446.3815334458_466183539,71.0
2020-11-07,12291446.3815334458_466183539,110.0
2020-11-07,20578333.9348490845_6847880001,48.0
2020-11-07,20578333.9348490845_6847880001,55.0
2020-11-07,20578333.9348490845_6847880001,14.0
2020-11-07,20578333.9348490845_6847880001,18.0
2020-11-07,61586940.0980633671_2429760833,10.0
2020-11-07,61586940.0980633671_2429760833,17.0
2020-11-07,61586940.0980633671_2429760833,4.0
2020-11-07,61586940.0980633671_2429760833,2.0
2020-11-07,5054587697.5012997199_3686866888,26.0
2020-11-07,5054587697.5012997199_3686866888,30.0
2020-11-07,5054587697.5012997199_3686866888,36.0
2020-11-07,5054587697.5012997199_3686866888,48.0
2020-11-07,2808102.2330574481_3647391134,22.0
2020-11-07,2808102.2330574481_3647391134,7.0
2020-11-07,2808102.2330574481_3647391134,16.0
2020-11-07,2808102.2330574481_3647391134,14.0
2020-11-07,2808102.2330574481_3647391134,20.0
2020-11-07,12291446.3815334458_466183539,71.0
2020-11-07,12291446.3815334458_466183539,18.0
2020-11-07,12291446.3815334458_466183539,14.0
2020-11-07,12291446.3815334458_466183539,55.0
2020-11-07,12291446.3815334458_466183539,24.0
2020-11-07,1674464967.3081069850_6221215429,14.0
2020-11-07,1674464967.3081069850_6221215429,20.0
2020-11-07,1674464967.3081069850_6221215429,79.0
2020-11-07,1674464967.3081069850_6221215429,14.0
2020-11-07,1674464967.3081069850_6221215429,13.0
2020-11-07,4479256.6316064249_9911504407,14.0
2020-11-07,4479256.6316064249_9911504407,10.0
2020-11-07,4479256.6316064249_9911504407,6.0
2020-11-07,4479256.6316064249_9911504407,24.0
2020-11-07,4479256.6316064249_9911504407,32.0
2020-11-07,4479256.6316064249_9911504407,6.0
2020-11-07,29984667.0363731894_5243269578,7.0
2020-11-07,29984667.0363731894_5243269578,4.0
2020-11-07,29984667.0363731894_5243269578,4.0
2020-11-07,29984667.0363731894_5243269578,8.0
2020-11-07,29984667.0363731894_5243269578,4.0
2020-11-07,29984667.0363731894_5243269578,6.0
2020-11-07,28750238.4461447574_1420397902,16.0
2020-11-07,28750238.4461447574_1420397902,52.0
2020-11-07,28750238.4461447574_1420397902,40.0
2020-11-07,28750238.4461447574_1420397902,40.0
2020-11-07,28750238.4461447574_1420397902,40.0
2020-11-07,28750238.4461447574_1420397902,40.0
2020-11-07,28750238.4461447574_1420397902,20.0
2020-11-08,2353041.1837186416_8218985159,22.0
2020-11-08,5546335.5733710756_5283812971,25.0
2020-11-08,6311586.5449558547_7581155234,10.0
2020-11-08,21404027.8691114246_6644199376,17.0
2020-11-08,25454947.3736396716_2364212013,30.0
2020-11-08,75212332.0462614368_1585245021,23.0
2020-11-08,5940658266.3455244663_7636688691,69.0
2020-11-08,3321484.6184098717_8068111401,44.0
2020-11-08,3321484.6184098717_8068111401,8.0
2020-11-08,4376619.9958221943_7939822076,115.0
2020-11-08,4376619.9958221943_7939822076,89.0
2020-11-08,4376619.9958221943_7939822076,115.0
2020-11-08,4376619.9958221943_7939822076,89.0
2020-11-08,8397059.8634946591_1439427589,40.0
2020-11-08,8397059.8634946591_1439427589,60.0
2020-11-08,14319429.3848600934_1406892377,115.0
2020-11-08,6997954.0657135279_5673725556,16.0
2020-11-08,14319429.3848600934_1406892377,120.0
2020-11-08,49793755.7550891425_7448861652,30.0
2020-11-08,49793755.7550891425_7448861652,20.0
2020-11-08,2113325.1940945017_637202077,7.0
2020-11-08,2113325.1940945017_637202077,30.0
2020-11-08,2113325.1940945017_637202077,14.0
2020-11-08,6731649.2397948744_8181580375,14.0
2020-11-08,6731649.2397948744_8181580375,4.0
2020-11-08,6731649.2397948744_8181580375,10.0
2020-11-08,6997954.0657135279_5673725556,13.0
2020-11-08,6997954.0657135279_5673725556,22.0
2020-11-08,8198859.3778829440_9608996398,10.0
2020-11-08,8198859.3778829440_9608996398,2.0
2020-11-08,8198859.3778829440_9608996398,3.0
2020-11-08,28488428.3107136582_4898196524,13.0
2020-11-08,28488428.3107136582_4898196524,13.0
2020-11-08,28488428.3107136582_4898196524,22.0
2020-11-08,38963130.1006713941_2372773178,20.0
2020-11-08,38963130.1006713941_2372773178,8.0
2020-11-08,38963130.1006713941_2372773178,32.0
2020-11-08,52477754.7563467825_4412541479,63.0
2020-11-08,52477754.7563467825_4412541479,10.0
2020-11-08,52477754.7563467825_4412541479,55.0
2020-11-08,56110190.2206479626_8448300369,32.0
2020-11-08,56110190.2206479626_8448300369,40.0
2020-11-08,56110190.2206479626_8448300369,10.0
2020-11-08,63566671.0624139016_7331996903,21.0
2020-11-08,63566671.0624139016_7331996903,11.0
2020-11-08,63566671.0624139016_7331996903,41.0
2020-11-08,77374057.3149574826_629089838,12.0
2020-11-08,77374057.3149574826_629089838,15.0
2020-11-08,77374057.3149574826_629089838,22.0
2020-11-08,2220756.1679620005_6041495117,14.0
2020-11-08,2220756.1679620005_6041495117,44.0
2020-11-08,2220756.1679620005_6041495117,19.0
2020-11-08,2220756.1679620005_6041495117,16.0
2020-11-08,35949966.2815169272_9715948855,30.0
2020-11-08,35949966.2815169272_9715948855,18.0
2020-11-08,35949966.2815169272_9715948855,92.0
2020-11-08,35949966.2815169272_9715948855,56.0
2020-11-08,3529297.9210463119_4036115795,55.0
2020-11-08,3529297.9210463119_4036115795,30.0
2020-11-08,3529297.9210463119_4036115795,20.0
2020-11-08,3529297.9210463119_4036115795,89.0
2020-11-08,3529297.9210463119_4036115795,12.0
2020-11-08,23188793.3504076068_6006242367,71.0
2020-11-08,23188793.3504076068_6006242367,55.0
2020-11-08,23188793.3504076068_6006242367,48.0
2020-11-08,23188793.3504076068_6006242367,42.0
2020-11-08,23188793.3504076068_6006242367,55.0
2020-11-08,34044207.6843308841_5127417112,14.0
2020-11-08,34044207.6843308841_5127417112,44.0
2020-11-08,34044207.6843308841_5127417112,6.0
2020-11-08,34044207.6843308841_5127417112,30.0
2020-11-08,34044207.6843308841_5127417112,10.0
2020-11-08,2897030438.4111142859_1235609774,71.0
2020-11-08,2897030438.4111142859_1235609774,44.0
2020-11-08,2897030438.4111142859_1235609774,55.0
2020-11-08,2897030438.4111142859_1235609774,92.0
2020-11-08,2897030438.4111142859_1235609774,30.0
2020-11-08,13965501.3079306644_3665965764,4.0
2020-11-08,13965501.3079306644_3665965764,32.0
2020-11-08,13965501.3079306644_3665965764,3.0
2020-11-08,13965501.3079306644_3665965764,55.0
2020-11-08,13965501.3079306644_3665965764,8.0
2020-11-08,13965501.3079306644_3665965764,2.0
2020-11-08,13965501.3079306644_3665965764,8.0
2020-11-08,13965501.3079306644_3665965764,4.0
2020-11-08,49774767.6772681723_3443194577,8.0
2020-11-08,49774767.6772681723_3443194577,16.0
2020-11-08,49774767.6772681723_3443194577,18.0
2020-11-08,49774767.6772681723_3443194577,10.0
2020-11-08,49774767.6772681723_3443194577,17.0
2020-11-08,49774767.6772681723_3443194577,12.0
2020-11-08,49774767.6772681723_3443194577,13.0
2020-11-08,49774767.6772681723_3443194577,55.0
2020-11-08,5113443.5387152232_8916613663,4.0
2020-11-08,5113443.5387152232_8916613663,56.0
2020-11-08,5113443.5387152232_8916613663,100.0
2020-11-08,5113443.5387152232_8916613663,96.0
2020-11-08,5113443.5387152232_8916613663,36.0
2020-11-08,5113443.5387152232_8916613663,52.0
2020-11-08,5113443.5387152232_8916613663,36.0
2020-11-08,5113443.5387152232_8916613663,56.0
2020-11-08,5113443.5387152232_8916613663,120.0
2020-11-08,5113443.5387152232_8916613663,78.0
2020-11-08,5113443.5387152232_8916613663,84.0
2020-11-09,4511811.3990598489_1072828360,5.0
2020-11-09,1451078.8215732025_663004886,14.0
2020-11-09,1451078.8215732025_663004886,28.0
2020-11-09,1451078.8215732025_663004886,20.0
2020-11-09,3683946.7006356487_5271527911,22.0
2020-11-09,3683946.7006356487_5271527911,22.0
2020-11-09,4173503.5366002223_1449491432,11.0
2020-11-09,4173503.5366002223_1449491432,32.0
2020-11-09,4173503.5366002223_1449491432,14.0
2020-11-09,4173503.5366002223_1449491432,14.0
2020-11-09,5693966.5489946629_9536199661,30.0
2020-11-09,6510035.0529463945_5061975465,16.0
2020-11-09,13043200.8424953018_6613040521,46.0
2020-11-09,16477800.9247058873_5922582062,10.0
2020-11-09,20492746.1993325002_5643183572,55.0
2020-11-09,53850146.2835026123_9329389884,37.0
2020-11-09,56113571.7461187367_2171977754,22.0
2020-11-09,58104072.2659495100_5901590685,55.0
2020-11-09,59431741.0928386336_9715204308,22.0
2020-11-09,74576246.9093845667_1473416615,44.0
2020-11-09,75317932.0666442596_8528179513,3.0
2020-11-09,3444436.2585949378_3297919996,24.0
2020-11-09,3444436.2585949378_3297919996,16.0
2020-11-09,5444054.0299206594_1968513370,20.0
2020-11-09,5444054.0299206594_1968513370,2.0
2020-11-09,5565016.9227598069_8451400175,9.0
2020-11-09,5565016.9227598069_8451400175,20.0
2020-11-09,7124838.0228509311_7180676173,14.0
2020-11-09,7124838.0228509311_7180676173,11.0
2020-11-09,7711053.0709227584_275541501,13.0
2020-11-09,7711053.0709227584_275541501,6.0
2020-11-09,18724686.8012593017_799525237,55.0
2020-11-09,18724686.8012593017_799525237,55.0
2020-11-09,31940764.0532258933_4168401044,48.0
2020-11-09,31940764.0532258933_4168401044,16.0
2020-11-09,41405209.5902280874_4894556458,14.0
2020-11-09,41405209.5902280874_4894556458,20.0
2020-11-09,56113571.7461187367_2171977754,14.0
2020-11-09,56113571.7461187367_2171977754,30.0
2020-11-09,62700534.0597733300_8506371096,14.0
2020-11-09,62700534.0597733300_8506371096,16.0
2020-11-09,75946438.5225154555_3455371746,18.0
2020-11-09,75946438.5225154555_3455371746,54.0
2020-11-09,7316230097.2070552331_1102031978,16.0
2020-11-09,7316230097.2070552331_1102031978,12.0
2020-11-09,1587754.2157731656_7542414220,35.0
2020-11-09,1587754.2157731656_7542414220,60.0
2020-11-09,1587754.2157731656_7542414220,3.0
2020-11-09,4067712.1364874133_3192088100,38.0
2020-11-09,4067712.1364874133_3192088100,11.0
2020-11-09,4067712.1364874133_3192088100,11.0
2020-11-09,4511811.3990598489_1072828360,5.0
2020-11-09,4511811.3990598489_1072828360,3.0
2020-11-09,4511811.3990598489_1072828360,13.0
2020-11-09,4511811.3990598489_1072828360,13.0
2020-11-09,4511811.3990598489_1072828360,3.0
2020-11-09,4511811.3990598489_498278561,13.0
2020-11-09,4511811.3990598489_498278561,6.0
2020-11-09,4511811.3990598489_498278561,1.0
2020-11-09,4511811.3990598489_1072828360,3.0
2020-11-09,4511811.3990598489_1072828360,13.0
